event_id,label,scenario,time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
SIM-0525,1,crash_lowside,1990,-0.011962,0.006355,0.932024,-0.863892,3.587461,-0.465981
SIM-0525,1,crash_lowside,2000,0.016050,-0.051758,0.967190,-0.613546,1.295993,-2.192001
SIM-0525,1,crash_lowside,2010,0.007688,-0.039272,0.996703,-3.787909,-2.635819,-2.464733
SIM-0525,1,crash_lowside,2020,0.013648,-0.033347,1.065305,-0.087631,-0.618810,-0.487689
SIM-0525,1,crash_lowside,2030,-0.013703,-0.077809,1.021622,0.311306,-0.261665,-0.826534
SIM-0525,1,crash_lowside,2040,0.045374,-0.072304,1.019949,0.089174,-4.230096,0.866917
SIM-0525,1,crash_lowside,2050,0.013889,-0.024738,0.972281,-0.037691,-1.814630,-5.273539
SIM-0525,1,crash_lowside,2060,0.020151,-0.049976,0.976323,0.786635,-2.142295,1.584666
SIM-0525,1,crash_lowside,2070,0.011301,-0.008168,0.975095,1.521022,-0.205765,-0.865807
SIM-0525,1,crash_lowside,2080,-0.008044,-0.070885,0.901950,0.397646,-0.856990,-3.008602
SIM-0525,1,crash_lowside,2090,-0.014801,-0.038821,0.923029,-0.658403,-0.804588,1.198266
SIM-0525,1,crash_lowside,2100,-0.006237,-0.065740,0.936927,2.284893,0.814681,0.641505
SIM-0525,1,crash_lowside,2110,-0.040317,-0.049264,0.946158,0.835163,1.031883,-2.641374
SIM-0525,1,crash_lowside,2120,-0.010936,-0.043833,0.997197,2.864544,-0.316724,0.149450
SIM-0525,1,crash_lowside,2130,0.001129,-0.053418,0.962729,0.056315,-0.627259,0.478315
SIM-0525,1,crash_lowside,2140,-0.005818,-0.027382,0.971739,0.643942,-0.627896,-0.790125
SIM-0525,1,crash_lowside,2150,0.014620,-0.046392,0.986965,1.265248,2.687383,-0.026266
SIM-0525,1,crash_lowside,2160,-0.031527,0.009956,1.030307,3.776153,-3.290341,-3.451206
SIM-0525,1,crash_lowside,2170,-0.005856,-0.046030,0.976479,1.754324,1.918993,-0.469173
SIM-0525,1,crash_lowside,2180,-0.009440,-0.024176,0.969416,-0.497305,-1.199149,-0.635104
SIM-0525,1,crash_lowside,2190,0.009073,-0.057421,0.965838,2.133100,-0.630134,-3.647512
SIM-0525,1,crash_lowside,2200,-0.027038,-0.037888,0.941982,-1.727114,0.968822,-1.055221
SIM-0525,1,crash_lowside,2210,-0.071537,-0.060915,0.940902,-0.022708,1.016226,-2.550749
SIM-0525,1,crash_lowside,2220,-0.003674,-0.050006,0.912541,1.114350,1.079790,-2.201541
SIM-0525,1,crash_lowside,2230,-0.017188,-0.046890,0.967367,1.443895,0.280661,-1.699649
SIM-0525,1,crash_lowside,2240,-0.014553,-0.073917,0.971925,3.142909,-0.871055,0.244098
SIM-0525,1,crash_lowside,2250,-0.003736,-0.061786,0.967666,0.482467,1.130404,0.213569
SIM-0525,1,crash_lowside,2260,-0.025891,-0.019849,0.999709,5.948494,-2.302770,-3.577189
SIM-0525,1,crash_lowside,2270,-0.000682,-0.029998,1.003969,2.737771,-2.202513,-0.891382
SIM-0525,1,crash_lowside,2280,-0.040359,-0.003748,0.988811,3.209151,1.458106,-1.979640
SIM-0525,1,crash_lowside,2290,-0.035366,-0.048917,1.003821,2.543868,-0.949942,-0.675285
SIM-0525,1,crash_lowside,2300,-0.036752,-0.053029,0.976565,2.039254,-1.748168,-0.930929
SIM-0525,1,crash_lowside,2310,-0.028533,-0.069203,0.994697,2.871701,0.864798,0.625798
SIM-0525,1,crash_lowside,2320,-0.036226,-0.055040,0.978300,2.675393,2.154435,3.526496
SIM-0525,1,crash_lowside,2330,0.003751,-0.045048,0.966391,2.784626,-0.164201,-2.741402
SIM-0525,1,crash_lowside,2340,0.001918,-0.024192,0.913810,2.584539,0.482520,-1.129284
SIM-0525,1,crash_lowside,2350,-0.015998,-0.023723,0.942155,8.429888,-1.804006,-1.435655
SIM-0525,1,crash_lowside,2360,0.001365,-0.028652,0.969571,3.806306,-0.507807,-0.496029
SIM-0525,1,crash_lowside,2370,-0.013012,-0.034164,0.971023,2.431293,0.198096,-0.633847
SIM-0525,1,crash_lowside,2380,-0.024883,-0.039674,0.986856,1.272154,0.119088,-1.415083
SIM-0525,1,crash_lowside,2390,-0.006464,-0.040485,1.008138,3.352251,0.501882,-0.354818
SIM-0525,1,crash_lowside,2400,-0.021825,-0.009272,1.034655,4.241008,-0.794334,-0.843526
SIM-0525,1,crash_lowside,2410,-0.042220,-0.031211,1.003150,5.481787,0.585243,-2.563856
SIM-0525,1,crash_lowside,2420,-0.006936,-0.037124,1.006331,4.759613,-1.912037,-1.089024
SIM-0525,1,crash_lowside,2430,0.013153,-0.019776,0.979816,2.485101,0.599378,-0.519445
SIM-0525,1,crash_lowside,2440,0.011957,-0.021109,0.992692,3.919223,1.575091,-3.371208
SIM-0525,1,crash_lowside,2450,-0.034822,-0.048809,0.947384,4.605921,-1.785597,-1.727939
SIM-0525,1,crash_lowside,2460,-0.031044,-0.015291,0.928238,3.390390,0.218007,-1.104690
SIM-0525,1,crash_lowside,2470,0.017048,-0.028159,0.943616,4.713553,0.890632,-3.191202
SIM-0525,1,crash_lowside,2480,-0.042791,-0.016989,0.976242,6.743610,-0.644613,0.153597
SIM-0525,1,crash_lowside,2490,0.055635,-0.051886,0.949620,4.066015,-0.180477,-2.319276
SIM-0525,1,crash_lowside,2500,-0.047870,-0.053244,0.961663,5.969113,-0.026836,-2.628455
SIM-0525,1,crash_lowside,2510,0.041456,-0.048081,1.001201,3.368453,-1.101263,-3.026132
SIM-0525,1,crash_lowside,2520,0.011737,-0.034879,1.002987,2.953629,0.522257,-1.954664
SIM-0525,1,crash_lowside,2530,-0.014978,-0.014619,1.004766,3.999399,-0.545693,-1.111705
SIM-0525,1,crash_lowside,2540,0.031353,-0.016766,1.044474,6.517312,2.412048,-0.808633
SIM-0525,1,crash_lowside,2550,0.015978,-0.040912,0.969329,5.258369,-5.577713,-1.519629
SIM-0525,1,crash_lowside,2560,-0.007077,-0.007218,0.947897,9.084424,0.542491,-1.613937
SIM-0525,1,crash_lowside,2570,0.038512,-0.003906,0.970158,6.400634,0.648673,-5.022767
SIM-0525,1,crash_lowside,2580,0.020256,-0.006383,0.945568,4.913500,0.240012,-1.733500
SIM-0525,1,crash_lowside,2590,-0.001932,-0.057595,0.943285,6.366326,2.301242,-2.226182
SIM-0525,1,crash_lowside,2600,0.027689,-0.057287,0.968667,6.523494,1.780008,-1.601257
SIM-0525,1,crash_lowside,2610,0.032375,-0.009808,0.940800,6.740268,1.047751,-2.423734
SIM-0525,1,crash_lowside,2620,0.024476,-0.027903,0.985012,5.547810,0.638913,-2.828041
SIM-0525,1,crash_lowside,2630,0.055441,-0.024397,0.993815,7.799473,-1.686231,-0.322100
SIM-0525,1,crash_lowside,2640,0.058669,-0.009547,0.975884,6.221060,-1.344516,-1.529365
SIM-0525,1,crash_lowside,2650,0.074264,-0.034156,1.037359,4.935964,0.055835,-2.235861
SIM-0525,1,crash_lowside,2660,0.034061,-0.049819,1.036331,5.073948,-0.809558,0.555587
SIM-0525,1,crash_lowside,2670,0.038236,-0.036706,1.014714,6.211601,0.415550,-2.273003
SIM-0525,1,crash_lowside,2680,0.049500,-0.010737,0.965250,3.805381,1.091038,-1.857905
SIM-0525,1,crash_lowside,2690,0.058039,-0.022288,0.965304,8.069318,1.557542,-1.906539
SIM-0525,1,crash_lowside,2700,0.031330,-0.007155,0.974930,6.189903,0.133518,-2.887706
SIM-0525,1,crash_lowside,2710,0.038353,0.002633,0.941398,5.856864,1.879771,-1.260771
SIM-0525,1,crash_lowside,2720,0.067611,-0.030339,0.953501,8.544683,0.489493,-2.835376
SIM-0525,1,crash_lowside,2730,0.038418,0.001006,0.958320,7.462059,0.826325,-4.044845
SIM-0525,1,crash_lowside,2740,0.026412,-0.017052,1.001764,7.918703,0.787213,-2.463065
SIM-0525,1,crash_lowside,2750,0.038864,-0.070061,1.001391,8.210523,1.100164,-2.080962
SIM-0525,1,crash_lowside,2760,0.050840,-0.038856,1.021095,9.474327,-3.067776,-1.523992
SIM-0525,1,crash_lowside,2770,0.019474,-0.002739,1.021387,8.938494,0.129876,2.062240
SIM-0525,1,crash_lowside,2780,0.042035,0.038119,0.992296,6.390189,-1.388519,-3.860476
SIM-0525,1,crash_lowside,2790,0.029382,-0.017435,0.988470,6.837911,0.938030,-2.023335
SIM-0525,1,crash_lowside,2800,0.050627,-0.010437,1.046703,4.724408,-1.941669,-1.696594
SIM-0525,1,crash_lowside,2810,0.036624,-0.038124,0.973140,5.486451,-0.183090,-2.234289
SIM-0525,1,crash_lowside,2820,0.036129,0.007855,0.945110,5.302370,-1.177271,0.209774
SIM-0525,1,crash_lowside,2830,0.067317,-0.041398,0.916580,8.734312,0.824866,-1.077988
SIM-0525,1,crash_lowside,2840,0.041040,-0.041048,0.943182,7.008034,2.543996,-2.965513
SIM-0525,1,crash_lowside,2850,0.017187,0.017684,0.958142,8.604475,0.349932,-3.664483
SIM-0525,1,crash_lowside,2860,0.022691,-0.034852,0.963346,6.604173,-0.804372,-4.223351
SIM-0525,1,crash_lowside,2870,0.021123,0.009987,0.962055,6.558359,1.930831,-4.349388
SIM-0525,1,crash_lowside,2880,0.002068,-0.011086,0.989519,7.634892,-2.368073,-1.778124
SIM-0525,1,crash_lowside,2890,0.026093,0.007273,1.035194,7.146875,3.177757,-1.924663
SIM-0525,1,crash_lowside,2900,0.015481,-0.025401,1.036354,4.803740,-1.089384,0.275757
SIM-0525,1,crash_lowside,2910,0.022725,-0.013510,1.028668,6.641717,1.501054,0.715238
SIM-0525,1,crash_lowside,2920,0.001602,0.006934,0.985606,9.281113,1.861335,-0.446623
SIM-0525,1,crash_lowside,2930,-0.020735,0.035397,0.970006,7.436722,3.516334,-4.488363
SIM-0525,1,crash_lowside,2940,0.039387,0.005754,0.976246,6.941833,-0.289939,-1.885049
SIM-0525,1,crash_lowside,2950,-0.001340,0.038226,0.983859,4.991035,0.703818,-0.676248
SIM-0525,1,crash_lowside,2960,-0.032807,0.046046,1.004808,7.325769,0.310511,-0.861413
SIM-0525,1,crash_lowside,2970,0.016821,0.014945,0.946155,7.572557,0.326370,-5.300599
SIM-0525,1,crash_lowside,2980,0.003996,0.022822,0.931018,6.742183,4.909434,-0.988439
SIM-0525,1,crash_lowside,2990,-0.005987,0.007325,0.957039,5.961799,0.031021,-2.728194
SIM-0525,1,crash_lowside,3000,-0.043304,0.016321,0.989592,8.102585,1.330279,-3.056898
SIM-0525,1,crash_lowside,3010,0.020256,0.020580,0.997426,7.363447,1.252044,-1.732740
SIM-0525,1,crash_lowside,3020,-0.006904,-0.011537,0.975044,7.011570,0.234795,-1.336378
SIM-0525,1,crash_lowside,3030,-0.019223,-0.010788,0.972827,9.285647,0.837121,0.514952
SIM-0525,1,crash_lowside,3040,0.007662,0.024360,1.018618,7.847731,-0.499549,-1.172276
SIM-0525,1,crash_lowside,3050,-0.041482,0.025858,0.982818,8.205462,-1.114912,-2.029312
SIM-0525,1,crash_lowside,3060,-0.000797,0.058212,0.989842,6.508951,1.351127,0.705006
SIM-0525,1,crash_lowside,3070,-0.043844,-0.005428,0.937819,7.477348,0.586615,-2.003206
SIM-0525,1,crash_lowside,3080,-0.009432,0.017920,0.939409,8.666719,0.122242,-1.716783
SIM-0525,1,crash_lowside,3090,0.003551,0.008086,0.951485,7.186552,2.562096,-1.952789
SIM-0525,1,crash_lowside,3100,-0.008043,0.058767,0.987368,6.900854,2.385716,-0.538249
SIM-0525,1,crash_lowside,3110,0.013988,0.057294,0.958799,6.280468,-2.669066,0.020018
SIM-0525,1,crash_lowside,3120,-0.024512,0.012469,0.992573,6.993296,-0.049533,-0.896749
SIM-0525,1,crash_lowside,3130,-0.004777,0.011854,0.973979,7.048385,1.013787,-0.541634
SIM-0525,1,crash_lowside,3140,-0.056000,0.044166,0.977110,5.626160,2.127069,-4.711711
SIM-0525,1,crash_lowside,3150,-0.025099,0.007647,1.018348,4.471020,2.444294,-1.278180
SIM-0525,1,crash_lowside,3160,-0.036864,0.046406,0.989310,5.655097,2.709940,-2.183154
SIM-0525,1,crash_lowside,3170,-0.006847,0.003453,0.951630,4.934558,0.427646,-2.640978
SIM-0525,1,crash_lowside,3180,-0.032456,-0.020009,0.986855,4.073873,0.846598,-1.676338
SIM-0525,1,crash_lowside,3190,-0.031290,0.033951,0.909711,6.067267,1.797118,-1.101139
SIM-0525,1,crash_lowside,3200,-0.037914,0.046684,0.967840,4.399897,1.245337,-3.047749
SIM-0525,1,crash_lowside,3210,-0.005952,0.000741,0.957034,4.867334,3.321640,-1.961013
SIM-0525,1,crash_lowside,3220,0.012937,0.053659,0.919776,4.377917,0.679699,-2.493414
SIM-0525,1,crash_lowside,3230,0.015221,0.046356,0.994390,5.191009,2.194485,2.016093
SIM-0525,1,crash_lowside,3240,-0.026762,0.080389,0.982723,7.088291,-0.505692,-2.360795
SIM-0525,1,crash_lowside,3250,-0.031968,-0.020025,0.975103,5.367899,0.150327,-1.523884
SIM-0525,1,crash_lowside,3260,-0.031663,0.018110,0.978657,5.598527,3.439548,-3.196484
SIM-0525,1,crash_lowside,3270,0.014582,0.063479,0.985243,2.333251,1.670256,0.795591
SIM-0525,1,crash_lowside,3280,0.011018,0.029898,0.976172,2.991423,4.137975,-1.894108
SIM-0525,1,crash_lowside,3290,0.025862,0.041887,0.998750,7.446742,3.900391,-2.211698
SIM-0525,1,crash_lowside,3300,-0.014431,0.027576,1.015564,6.964567,2.788347,-1.912174
SIM-0525,1,crash_lowside,3310,0.012199,0.020501,0.981063,5.870466,2.599807,-2.969545
SIM-0525,1,crash_lowside,3320,0.002351,0.046886,0.939589,7.681915,1.217601,1.517706
SIM-0525,1,crash_lowside,3330,0.005508,0.022682,0.991285,5.525514,1.620884,2.185360
SIM-0525,1,crash_lowside,3340,0.019446,0.052082,0.933412,3.409659,2.092871,-1.565707
SIM-0525,1,crash_lowside,3350,0.056711,0.033817,0.912573,4.242034,2.551829,-3.194256
SIM-0525,1,crash_lowside,3360,-0.001069,0.026805,0.950887,7.313525,-0.299032,0.513998
SIM-0525,1,crash_lowside,3370,0.018631,0.035413,0.987636,4.144392,0.338042,2.363510
SIM-0525,1,crash_lowside,3380,0.014502,0.035260,0.982732,3.429179,3.077504,-1.884522
SIM-0525,1,crash_lowside,3390,0.016866,0.041808,0.973784,4.098747,4.421848,-1.537497
SIM-0525,1,crash_lowside,3400,0.025628,0.003527,1.025456,6.140351,-0.887722,-3.499490
SIM-0525,1,crash_lowside,3410,0.010060,0.038723,1.028094,3.002988,2.589093,-2.021583
SIM-0525,1,crash_lowside,3420,0.040959,0.034624,0.968092,6.540426,1.791924,-2.205413
SIM-0525,1,crash_lowside,3430,0.020399,0.059216,0.991741,5.437064,3.921915,-2.381184
SIM-0525,1,crash_lowside,3440,0.002951,0.059277,0.942673,1.434247,2.676648,0.736007
SIM-0525,1,crash_lowside,3450,0.008609,0.020675,0.971321,2.554664,1.931392,0.491737
SIM-0525,1,crash_lowside,3460,0.056067,0.052224,0.880117,4.579593,3.225872,0.241749
SIM-0525,1,crash_lowside,3470,0.018377,0.023044,0.948985,1.201606,0.770332,-1.009774
SIM-0525,1,crash_lowside,3480,0.002960,0.042738,0.974184,3.192781,4.334254,0.458908
SIM-0525,1,crash_lowside,3490,0.072229,0.009951,0.953860,3.979812,2.278421,0.491617
SIM-0525,1,crash_lowside,3500,0.090148,0.028493,0.987138,2.046250,0.342803,0.735007
SIM-0525,1,crash_lowside,3510,-0.003728,0.071570,0.977805,4.338068,2.160502,0.585679
SIM-0525,1,crash_lowside,3520,0.029871,0.045083,0.983550,1.914416,0.390673,-0.897527
SIM-0525,1,crash_lowside,3530,0.023261,0.013820,1.002564,0.497180,3.260900,-2.906082
SIM-0525,1,crash_lowside,3540,0.041361,0.091755,1.030801,2.755444,2.488916,1.178019
SIM-0525,1,crash_lowside,3550,0.028020,0.033501,0.972624,3.606032,3.291418,-0.859123
SIM-0525,1,crash_lowside,3560,0.029027,0.031042,0.985095,2.366771,2.107930,-2.894978
SIM-0525,1,crash_lowside,3570,0.024080,0.050536,0.986133,2.854984,2.373576,-1.830329
SIM-0525,1,crash_lowside,3580,0.033311,0.082962,0.942177,0.698594,2.595663,-2.670814
SIM-0525,1,crash_lowside,3590,0.005289,0.057990,0.974265,3.766467,3.110372,0.631166
SIM-0525,1,crash_lowside,3600,0.030884,0.028306,0.954149,2.347475,2.677408,-0.843817
SIM-0525,1,crash_lowside,3610,0.008983,0.001591,0.938426,1.789519,3.733689,0.387214
SIM-0525,1,crash_lowside,3620,0.047136,0.042458,0.969164,0.468060,2.413530,0.823535
SIM-0525,1,crash_lowside,3630,0.014953,0.013108,0.979867,1.931089,1.033893,-2.901505
SIM-0525,1,crash_lowside,3640,0.016953,0.032540,1.022415,1.928529,2.912928,-0.079546
SIM-0525,1,crash_lowside,3650,-0.002606,0.050489,0.987958,1.718324,0.714776,0.147881
SIM-0525,1,crash_lowside,3660,0.006930,0.036123,1.004044,0.997493,4.268000,-0.941368
SIM-0525,1,crash_lowside,3670,0.024953,0.027284,1.013346,3.553466,4.773519,-0.133966
SIM-0525,1,crash_lowside,3680,0.018590,0.046382,0.972514,0.577694,4.803052,-0.459604
SIM-0525,1,crash_lowside,3690,0.028827,0.058031,0.944850,0.921482,1.208427,0.050337
SIM-0525,1,crash_lowside,3700,0.038572,0.023241,0.983454,1.557363,3.401810,-0.498898
SIM-0525,1,crash_lowside,3710,-0.006019,0.018581,0.926442,1.127897,4.052220,1.746459
SIM-0525,1,crash_lowside,3720,0.000366,0.011157,0.888147,-1.604459,1.137402,-3.756192
SIM-0525,1,crash_lowside,3730,-0.047101,0.051172,0.977538,1.679129,4.024439,0.036603
SIM-0525,1,crash_lowside,3740,0.005864,0.034357,0.980145,1.905385,4.805631,2.011890
SIM-0525,1,crash_lowside,3750,-0.012311,0.016329,0.963565,-1.577975,2.496900,-0.719606
SIM-0525,1,crash_lowside,3760,-0.004798,0.030565,1.001296,-0.123035,2.347378,-2.863211
SIM-0525,1,crash_lowside,3770,-0.007724,0.022581,0.972723,2.279854,4.095737,-1.198411
SIM-0525,1,crash_lowside,3780,0.001529,0.062137,0.987489,0.620379,2.513480,-0.096861
SIM-0525,1,crash_lowside,3790,0.013138,0.031994,1.035695,-0.427365,1.906654,-0.300739
SIM-0525,1,crash_lowside,3800,-0.006282,0.044916,0.987554,0.953499,2.432205,0.832480
SIM-0525,1,crash_lowside,3810,0.005503,0.028997,1.000227,-3.329473,2.446859,0.640620
SIM-0525,1,crash_lowside,3820,-0.049238,0.027017,0.955629,3.984735,2.009354,2.949331
SIM-0525,1,crash_lowside,3830,-0.037281,0.039978,0.952458,-1.510433,3.929792,1.254568
SIM-0525,1,crash_lowside,3840,-0.016352,0.031993,0.952601,0.077958,2.188715,1.644016
SIM-0525,1,crash_lowside,3850,-0.019751,0.031273,0.934525,0.382631,5.339674,-0.620658
SIM-0525,1,crash_lowside,3860,-0.022444,0.037745,0.923224,-1.081014,3.738970,1.888278
SIM-0525,1,crash_lowside,3870,-0.056696,0.045432,0.961629,0.564879,3.849081,0.595820
SIM-0525,1,crash_lowside,3880,-0.015779,0.043970,0.952225,-1.382203,2.088099,-1.334910
SIM-0525,1,crash_lowside,3890,0.000704,0.042299,0.973817,-2.262531,1.841850,-2.584408
SIM-0525,1,crash_lowside,3900,-0.048995,0.003235,0.997561,0.543704,2.431464,-1.142282
SIM-0525,1,crash_lowside,3910,-0.028200,0.002263,0.978304,11.316251,4.660027,-0.912909
SIM-0525,1,crash_lowside,3920,-0.040484,0.037482,0.983435,23.152556,1.344126,-1.165751
SIM-0525,1,crash_lowside,3930,0.005079,0.027124,0.999864,30.028088,0.836310,2.431887
SIM-0525,1,crash_lowside,3940,-0.018844,0.020959,0.979536,40.388668,3.247591,0.305306
SIM-0525,1,crash_lowside,3950,-0.036979,0.049196,0.887218,51.889715,0.842881,0.350577
SIM-0525,1,crash_lowside,3960,-0.032026,0.076499,0.927701,59.016576,2.618252,2.102919
SIM-0525,1,crash_lowside,3970,-0.051183,0.096118,0.918183,67.746202,4.813305,0.747780
SIM-0525,1,crash_lowside,3980,-0.019355,0.142679,0.937471,75.155193,4.480502,2.156350
SIM-0525,1,crash_lowside,3990,-0.039144,0.117478,0.935445,83.826656,3.647370,1.026849
SIM-0525,1,crash_lowside,4000,-0.050068,0.147430,0.925630,96.275563,3.192315,0.025569
SIM-0525,1,crash_lowside,4010,-0.045829,0.146928,0.998113,99.604404,2.563102,0.240229
SIM-0525,1,crash_lowside,4020,-0.025552,0.135824,0.907616,108.093378,3.343399,3.219394
SIM-0525,1,crash_lowside,4030,-0.033664,0.176635,0.917723,113.144591,3.570545,1.356420
SIM-0525,1,crash_lowside,4040,-0.050866,0.190355,0.897207,121.659556,3.060828,-3.454648
SIM-0525,1,crash_lowside,4050,-0.003137,0.222972,0.913097,127.130159,1.552365,-0.059771
SIM-0525,1,crash_lowside,4060,-0.003676,0.222471,0.877332,135.156096,6.000173,5.684821
SIM-0525,1,crash_lowside,4070,-0.040465,0.246245,0.862296,139.471447,4.698201,8.068271
SIM-0525,1,crash_lowside,4080,-0.032236,0.297264,0.805329,149.829077,1.290980,14.122920
SIM-0525,1,crash_lowside,4090,-0.048915,0.277276,0.759473,150.312309,1.766007,15.502503
SIM-0525,1,crash_lowside,4100,-0.034559,0.321162,0.721476,156.641155,3.289301,19.070031
SIM-0525,1,crash_lowside,4110,-0.048797,0.330765,0.765408,157.654592,1.831031,24.223543
SIM-0525,1,crash_lowside,4120,-0.024900,0.384387,0.709445,164.579886,6.205499,26.475215
SIM-0525,1,crash_lowside,4130,0.017019,0.410481,0.700196,170.382911,3.450068,28.329200
SIM-0525,1,crash_lowside,4140,0.001258,0.421722,0.670831,172.370623,5.243464,32.457701
SIM-0525,1,crash_lowside,4150,-0.020383,0.513939,0.634790,176.891324,2.809081,31.912672
SIM-0525,1,crash_lowside,4160,-0.006409,0.483325,0.602954,179.977712,4.293753,38.138730
SIM-0525,1,crash_lowside,4170,-0.009752,0.511262,0.577877,181.761864,3.133405,37.647523
SIM-0525,1,crash_lowside,4180,-0.036870,0.545720,0.494431,186.110631,3.226931,40.782172
SIM-0525,1,crash_lowside,4190,-0.028145,0.554003,0.462796,187.069892,7.247415,41.921143
SIM-0525,1,crash_lowside,4200,0.010670,0.564461,0.415089,192.809916,5.759621,46.091997
SIM-0525,1,crash_lowside,4210,-0.032775,0.624352,0.311916,193.555548,2.646469,51.472976
SIM-0525,1,crash_lowside,4220,0.019745,0.682454,0.250984,195.473281,2.760836,50.444121
SIM-0525,1,crash_lowside,4230,-0.024444,0.673079,0.207232,198.140294,2.133260,50.999168
SIM-0525,1,crash_lowside,4240,-0.039682,0.674982,0.232703,194.839113,3.532481,55.402645
SIM-0525,1,crash_lowside,4250,-0.009682,0.739601,0.186818,198.483118,3.524629,56.049055
SIM-0525,1,crash_lowside,4260,-0.006214,0.735807,0.176207,197.147276,0.667815,58.070480
SIM-0525,1,crash_lowside,4270,-0.014325,0.771676,0.188124,200.118164,3.919712,59.496208
SIM-0525,1,crash_lowside,4280,0.024177,0.828398,0.181269,198.679699,4.741187,62.264780
SIM-0525,1,crash_lowside,4290,-0.002095,0.815614,0.047917,197.965917,3.959248,64.149523
SIM-0525,1,crash_lowside,4300,0.038993,0.874103,0.047103,197.376722,2.001343,64.501423
SIM-0525,1,crash_lowside,4310,0.012910,0.901066,0.021163,199.695228,4.738215,68.761829
SIM-0525,1,crash_lowside,4320,0.082540,0.978971,0.006883,198.063486,4.317153,68.545172
SIM-0525,1,crash_lowside,4330,0.094933,1.021206,0.014415,195.869001,2.082541,68.932683
SIM-0525,1,crash_lowside,4340,0.164667,1.138677,0.123383,193.571820,5.929692,70.001720
SIM-0525,1,crash_lowside,4350,0.253821,1.263774,0.269481,189.362086,2.478888,69.569096
SIM-0525,1,crash_lowside,4360,0.341968,1.396859,0.413429,186.774526,2.892189,73.839328
SIM-0525,1,crash_lowside,4370,0.454839,1.609914,0.632193,187.013224,3.799636,73.928804
SIM-0525,1,crash_lowside,4380,0.560016,1.795682,0.802290,182.673578,3.412142,71.121556
SIM-0525,1,crash_lowside,4390,0.724968,2.059866,1.004360,183.358559,3.890664,70.000055
SIM-0525,1,crash_lowside,4400,0.908810,2.291465,1.268971,177.496370,0.942433,71.556557
SIM-0525,1,crash_lowside,4410,1.021965,2.516212,1.588210,173.452744,1.983751,72.656924
SIM-0525,1,crash_lowside,4420,1.171240,2.760765,1.870339,171.223827,2.965124,73.640028
SIM-0525,1,crash_lowside,4430,1.304243,2.931769,2.072213,163.036359,2.833566,73.776535
SIM-0525,1,crash_lowside,4440,1.397132,3.067183,2.236717,161.324648,4.367382,72.519198
SIM-0525,1,crash_lowside,4450,1.448538,3.146875,2.265824,154.986098,1.756813,73.353861
SIM-0525,1,crash_lowside,4460,1.426091,3.164076,2.138458,150.284651,2.509138,72.834097
SIM-0525,1,crash_lowside,4470,1.352219,3.025595,1.961527,145.918076,2.965030,71.435841
SIM-0525,1,crash_lowside,4480,1.259554,2.875560,1.775332,140.506455,5.391088,71.687945
SIM-0525,1,crash_lowside,4490,1.129306,2.694642,1.567520,132.713376,1.371230,72.609887
SIM-0525,1,crash_lowside,4500,0.998581,2.451620,1.450182,128.375892,5.683074,70.222020
SIM-0525,1,crash_lowside,4510,0.832712,2.209247,1.255657,121.154793,1.051676,69.997017
SIM-0525,1,crash_lowside,4520,0.653280,1.996281,1.082853,114.351282,3.114760,68.510140
SIM-0525,1,crash_lowside,4530,0.500082,1.762287,0.818567,107.764518,2.049952,67.818214
SIM-0525,1,crash_lowside,4540,0.367494,1.572200,0.480367,101.440572,3.759943,68.673666
SIM-0525,1,crash_lowside,4550,0.289220,1.406600,0.223883,93.648822,3.283049,66.887228
SIM-0525,1,crash_lowside,4560,0.172449,1.279646,-0.018502,87.108777,4.064845,63.380487
SIM-0525,1,crash_lowside,4570,0.065227,1.173764,-0.145122,78.440354,2.160716,62.995997
SIM-0525,1,crash_lowside,4580,0.059864,1.107421,-0.100384,65.718461,1.871693,63.439087
SIM-0525,1,crash_lowside,4590,0.022118,1.058366,-0.064939,60.671976,4.897647,63.535302
SIM-0525,1,crash_lowside,4600,0.030155,1.007447,-0.039674,49.291237,1.234908,59.471557
SIM-0525,1,crash_lowside,4610,-0.002603,0.998804,-0.044578,38.786965,3.301899,59.025190
SIM-0525,1,crash_lowside,4620,-0.037451,0.958308,-0.162502,30.804638,0.230491,57.704831
SIM-0525,1,crash_lowside,4630,-0.035827,1.000295,-0.271483,19.553927,0.928996,55.516063
SIM-0525,1,crash_lowside,4640,-0.064856,0.969349,-0.367437,12.088469,1.434068,52.551796
SIM-0525,1,crash_lowside,4650,-0.070954,1.013598,-0.334286,2.340825,4.481851,49.209718
SIM-0525,1,crash_lowside,4660,-0.013951,0.975730,-0.271837,-3.611860,5.100412,44.918256
SIM-0525,1,crash_lowside,4670,-0.022507,0.995767,-0.115095,-2.255501,3.330696,43.015834
SIM-0525,1,crash_lowside,4680,-0.025586,1.001351,-0.037470,-0.663321,3.670316,42.825421
SIM-0525,1,crash_lowside,4690,-0.050278,0.981178,-0.019610,-1.321245,3.763366,42.907660
SIM-0525,1,crash_lowside,4700,-0.044285,0.986853,-0.104713,-2.132588,2.633880,36.609571
SIM-0525,1,crash_lowside,4710,-0.049184,1.006549,-0.297691,-2.179739,3.286770,35.507070
SIM-0525,1,crash_lowside,4720,-0.069768,0.981758,-0.390204,1.321890,2.559995,31.393458
SIM-0525,1,crash_lowside,4730,-0.022540,0.993787,-0.426091,-0.921516,3.585953,27.733513
